playerID,year,minutes,points,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,team_wins,team_losses,conference_rank,playoff_made,confID
mahonme01w,8,121,31,14,8,4,1,11,18,28,7,22,16,18,16,3,1,0
mahonsh01w,1,158,27,30,4,2,1,5,14,38,11,8,4,20,12,1,1,0
mahonsh01w,3,13,5,2,1,0,0,1,4,3,2,1,1,11,21,7,0,1
maigaha01w,3,197,40,37,9,15,3,23,37,53,13,30,14,14,18,6,0,1
maigaha01w,4,190,42,37,14,18,2,14,27,52,17,20,8,19,15,3,1,1
maigaha01w,5,480,140,71,25,29,6,49,63,132,62,29,16,18,16,4,1,1
maigaha01w,6,408,129,67,30,24,6,42,69,131,59,35,11,25,9,1,1,1
maigaha01w,7,537,177,73,30,32,9,45,80,158,75,48,27,21,13,2,1,1
maigaha01w,8,1008,310,137,77,57,3,70,113,269,122,78,65,13,21,5,0,1
maigaha01w,9,590,202,85,39,33,8,57,64,177,87,39,27,17,17,5,0,1
maigaha01w,10,676,303,89,37,31,8,52,76,255,124,77,55,12,22,6,0,1
malcona01w,2,705,257,91,26,13,3,48,75,212,90,62,54,10,22,6,0,0
malcona01w,3,599,156,61,21,13,3,34,42,158,58,37,28,16,16,4,1,0
malloso01w,4,44,10,10,0,1,4,6,7,9,4,2,2,8,26,7,0,1
maltsev01w,8,482,147,66,39,20,2,26,39,140,53,12,9,18,16,3,1,0
mannish01w,1,403,103,100,17,23,4,39,59,92,44,26,14,13,19,6,0,0
mannkr01w,6,185,71,35,11,8,1,7,16,60,30,16,11,14,20,6,0,1
mannkr01w,7,894,245,113,94,19,7,50,71,238,92,34,25,10,24,7,0,1
mannkr01w,8,882,258,122,43,31,7,27,81,256,96,37,29,10,24,6,0,1
mannkr01w,9,223,45,19,14,8,4,14,23,44,18,5,5,4,30,7,0,0
mannkr01w,9,31,2,4,1,1,1,1,0,4,1,0,0,17,17,4,1,0
mannkr01w,10,95,25,14,6,3,0,3,9,28,10,1,1,16,18,4,1,0
mapprh01w,1,856,357,205,64,30,24,59,112,300,138,88,73,8,24,8,0,0
mapprh01w,2,395,126,79,14,16,6,25,60,123,51,32,24,28,4,1,1,1
mapprh01w,4,255,62,68,6,7,6,12,45,60,30,4,2,24,10,1,1,1
marcimi01w,1,537,177,59,73,37,6,67,79,154,58,75,43,10,22,7,0,1
marcimi01w,2,392,132,38,47,30,2,30,49,139,51,37,20,10,22,8,0,1
marcimi01w,3,280,72,28,38,11,2,25,33,68,24,29,22,17,15,4,1,1
martima01w,1,456,132,67,21,17,13,29,81,118,54,32,19,15,17,6,0,1
martima01w,2,494,95,86,19,17,15,37,87,103,35,31,19,12,20,6,0,1
martinu01w,6,2,0,0,0,0,0,0,0,1,0,0,0,14,20,6,0,1
mascira01w,5,116,28,5,8,1,0,5,23,25,10,10,4,25,9,1,1,1
mascira01w,6,463,122,47,23,15,1,21,51,104,44,20,15,17,17,4,1,1
mascira01w,9,412,126,40,16,8,1,16,35,135,47,20,16,20,14,3,1,1
matteca01w,6,56,9,3,6,1,0,2,4,13,3,2,2,6,28,6,0,0
maxwemo01w,1,1029,332,160,63,49,16,64,92,285,110,58,50,9,23,7,0,0
maxwemo01w,2,238,47,38,14,5,3,22,19,53,16,12,8,10,22,6,0,0
maxwemo01w,3,170,35,31,7,7,4,6,16,47,14,2,2,16,16,4,1,0
mazzake01w,5,339,79,33,9,7,2,20,22,92,31,6,4,16,18,5,0,0
mazzake01w,6,226,64,31,7,9,0,7,9,72,21,10,8,6,28,6,0,0
mazzake01w,7,725,302,99,64,47,6,48,37,277,105,33,28,11,23,6,0,0
mazzake01w,8,488,182,56,38,26,2,20,28,165,64,15,15,23,11,1,1,1
mazzake01w,9,641,197,66,38,24,2,18,44,205,68,6,5,16,18,6,0,1
mazzake01w,10,433,106,40,17,10,3,10,42,99,36,3,3,23,11,1,1,1
mccaibr01w,3,392,83,26,41,11,3,34,29,86,25,16,12,10,22,7,0,0
mccaiti01w,1,214,51,11,5,3,1,9,18,49,15,18,16,16,16,3,1,0
mccaiti01w,2,442,97,38,36,10,8,34,52,109,35,9,6,13,19,5,0,0
mccaiti01w,3,51,7,3,2,3,0,3,9,10,2,4,3,16,16,5,0,0
mccanra01w,10,482,145,68,26,15,10,36,74,150,56,39,22,14,20,5,0,1
mccarja01w,6,311,50,76,11,12,7,22,39,50,17,25,16,6,28,6,0,0
mccarja01w,7,421,136,105,25,17,20,28,51,118,54,44,28,11,23,6,0,0
mccarja01w,8,677,332,152,36,39,20,79,72,249,136,72,60,16,18,4,1,0
mccarja01w,9,816,425,168,66,45,26,67,78,314,168,115,89,19,15,3,1,0
mccarja01w,10,848,393,175,88,41,44,86,79,301,151,107,90,13,21,7,0,0
mccarst01w,1,635,230,60,57,31,6,47,49,166,66,86,71,9,23,7,0,0
mccarst01w,2,504,169,55,58,26,14,38,50,137,52,55,42,10,22,6,0,0
mccarst01w,4,577,194,41,58,34,6,37,60,173,60,48,45,16,18,5,0,0
mccarst01w,5,450,91,28,52,24,5,30,30,72,27,34,24,15,19,6,0,0
mcconsu01w,1,705,173,50,119,15,1,69,30,140,58,25,19,17,15,2,1,0
mccouan01w,10,735,435,105,71,74,12,72,92,336,160,135,100,18,16,2,1,0
mccrani01w,1,1046,497,56,85,45,5,89,79,385,167,147,113,14,18,4,1,0
mccrani01w,2,828,351,56,47,26,0,73,68,290,119,128,91,10,22,8,0,0
mccrani01w,3,1058,369,97,70,28,3,82,73,318,132,103,84,16,16,4,1,0
mccrani01w,4,734,131,51,49,37,2,44,67,138,52,24,20,16,18,5,0,0
mccrani01w,5,371,69,29,13,7,0,18,35,67,30,7,4,17,17,5,0,1
mccrani01w,6,302,38,20,16,11,0,18,26,62,15,11,7,7,27,7,0,1
mccrani01w,7,86,22,5,5,7,1,10,8,22,8,7,5,5,29,7,0,0
mccrini01w,1,488,101,32,65,29,8,48,41,77,39,14,7,28,4,1,1,1
mccrini01w,2,350,64,12,63,21,0,22,19,63,28,7,3,28,4,1,1,1
mccrini01w,3,356,51,23,53,22,3,24,22,49,20,11,7,25,7,1,1,1
mccrini01w,4,299,68,29,32,19,1,17,20,63,28,8,7,24,10,1,1,1
mcculda01w,1,456,175,82,19,16,22,37,63,153,63,63,46,9,23,7,0,0
mcculda01w,2,90,28,17,5,0,2,7,12,18,5,18,17,10,22,6,0,0
mcculda01w,3,43,2,7,1,1,0,2,5,12,0,2,2,17,15,4,1,1
mcculda01w,4,26,2,1,0,0,0,4,3,6,1,0,0,18,16,5,0,1
mcgheca01w,1,408,87,64,23,21,5,31,58,83,30,39,27,16,16,3,1,0
mcgheca01w,2,71,14,10,0,1,1,6,9,24,6,4,2,13,19,5,0,0
mcgheca01w,3,4,5,1,0,0,0,0,0,4,2,1,1,16,16,5,0,0
mckivte01w,4,341,105,91,6,14,24,27,58,78,41,31,23,18,16,2,1,0
mckivte01w,5,77,35,18,0,2,6,5,21,27,14,14,7,16,18,5,0,0
mckivte01w,6,362,113,65,7,14,18,26,71,91,44,36,25,6,28,6,0,0
mckivte01w,8,5,0,1,0,0,1,0,1,0,0,2,0,23,11,1,1,1
mcwilta01w,1,1098,438,244,54,59,31,83,86,330,173,122,87,16,16,3,1,0
mcwilta01w,2,1059,403,243,69,52,50,80,74,331,157,117,87,13,19,5,0,0
mcwilta01w,3,383,110,63,13,19,14,22,40,82,41,31,27,16,16,5,0,0
mcwilta01w,4,983,354,227,49,43,33,54,103,301,133,102,76,18,16,3,1,0
mcwilta01w,5,1133,413,244,63,48,45,73,96,352,168,128,77,18,16,1,1,0
mcwilta01w,6,1083,471,248,65,37,25,59,80,364,180,136,107,26,8,1,1,0
mcwilta01w,7,996,410,306,80,35,31,78,75,329,164,110,81,26,8,1,1,0
mcwilta01w,8,851,321,170,49,34,30,50,75,255,125,88,68,10,24,7,0,1
mcwilta01w,9,185,75,47,13,3,5,9,18,64,27,22,20,22,12,1,1,0
mcwilta01w,9,862,347,191,41,44,25,75,62,280,147,63,46,10,24,6,0,0
mcwilta01w,10,1032,332,225,98,33,16,66,86,283,139,68,51,18,16,3,1,0
melvich01w,1,904,373,172,61,29,18,62,113,289,136,137,100,17,15,2,1,0
melvich01w,2,754,266,154,50,24,16,45,81,215,102,86,60,22,10,1,1,0
melvich01w,3,1055,399,194,57,28,18,74,104,330,153,131,90,10,22,7,0,0
melvich01w,4,1061,444,215,52,28,22,67,108,333,159,176,123,17,17,4,1,0
melvich01w,5,825,293,131,37,15,18,52,89,256,104,111,85,17,17,4,1,0
melvich01w,6,1051,397,199,25,31,14,61,113,305,150,138,93,16,18,5,0,0
melvich01w,7,999,405,224,45,34,26,62,109,294,153,151,99,18,16,4,1,0
melvich01w,8,853,288,193,37,32,22,69,88,233,109,110,69,14,20,6,0,0
melvich01w,8,82,34,20,0,6,0,2,13,26,9,19,16,16,18,5,0,0
melvich01w,9,759,278,172,50,31,10,49,99,221,98,132,81,12,22,5,0,0
melvich01w,10,756,201,158,36,34,29,50,101,188,84,61,33,16,18,4,1,0
mendigi01w,5,39,10,5,3,0,0,3,2,8,4,0,0,18,16,4,1,1
miaomi01w,6,135,31,4,13,5,1,15,13,30,9,7,7,25,9,1,1,1
millebr01w,10,8,0,0,0,1,0,0,1,1,0,0,0,18,16,3,1,0
milleco01w,2,137,34,9,8,6,0,13,10,40,13,11,6,10,22,8,0,0
milleco01w,3,904,298,116,82,33,2,59,84,263,114,56,46,17,15,3,1,0
milleco01w,4,1076,413,127,86,39,7,53,95,382,172,53,37,9,25,7,0,0
milleco01w,5,637,160,63,43,18,3,27,60,167,72,14,11,17,17,4,1,0
milleco01w,6,500,153,59,44,26,3,28,53,160,68,10,8,16,18,5,0,0
milleco01w,7,658,206,91,59,34,4,49,73,171,84,29,26,18,16,4,1,0
milleco01w,8,455,120,49,25,19,2,29,45,116,47,16,16,16,18,5,0,0
milleco01w,9,710,179,85,47,26,5,58,63,217,77,16,10,10,24,6,0,0
milleco01w,10,407,131,50,33,12,2,31,37,122,50,26,23,18,16,2,1,0
milleke01w,2,225,55,28,14,9,0,9,14,57,22,5,4,18,14,4,1,0
milleke01w,3,554,211,68,49,22,1,27,39,177,79,38,29,18,14,2,1,0
milleke01w,4,523,189,53,47,18,2,35,44,167,68,40,31,18,16,2,1,0
milleke01w,5,1096,348,108,106,37,5,74,81,326,126,57,50,15,19,6,0,0
milleke01w,6,1057,348,86,81,40,2,53,81,278,122,79,67,21,13,2,1,0
milleke01w,7,814,296,144,94,28,6,73,74,259,109,62,48,18,16,5,0,1
milleke01w,8,1040,321,168,156,42,5,86,94,240,115,82,64,23,11,1,1,1
milleke01w,9,945,283,148,135,22,4,84,66,262,107,58,49,16,18,6,0,1
milleke01w,10,675,150,74,67,24,2,50,56,149,54,22,20,14,20,5,0,1
millsta01w,1,295,130,80,9,10,8,37,71,105,46,51,38,14,18,4,1,0
millsta01w,2,319,64,105,6,14,4,25,72,69,23,31,18,10,22,8,0,0
millsta01w,3,17,0,3,0,1,0,2,3,4,0,2,0,17,15,3,1,0
millsta01w,4,185,58,55,7,4,2,23,58,49,20,31,18,12,22,6,0,1
millsta01w,8,51,15,18,2,0,0,6,11,21,6,4,3,24,10,1,1,0
miltode01w,1,983,378,194,68,44,29,67,124,293,150,102,76,28,4,1,1,1
miltode01w,2,938,330,169,68,49,29,58,101,296,134,63,50,28,4,1,1,1
miltode01w,3,966,362,211,45,50,35,94,122,271,132,104,77,25,7,1,1,1
miltode01w,4,1086,416,220,64,49,41,79,109,328,139,143,115,24,10,1,1,1
miltode01w,5,604,186,90,31,23,10,48,63,161,65,62,45,25,9,1,1,1
miltode01w,6,1069,394,172,58,57,18,75,117,331,138,99,79,16,18,5,0,0
miltode01w,7,675,335,112,48,35,17,67,87,265,125,63,51,18,16,4,1,0
miltode01w,8,1141,456,217,55,52,38,121,107,473,165,116,98,16,18,5,0,0
miltode01w,9,1016,431,196,73,34,18,99,109,344,165,93,72,20,14,3,1,1
miltode01w,10,1043,338,157,71,41,8,74,84,322,129,74,56,18,16,3,1,1
mitchle01w,9,518,131,57,97,17,3,39,43,105,39,42,34,19,15,3,1,0
mitchle01w,10,436,80,41,76,9,2,26,46,100,30,6,6,13,21,7,0,0
moeggli01w,7,277,58,46,17,10,6,15,14,63,20,30,14,5,29,7,0,0
moeggli01w,8,206,37,31,6,3,2,10,15,41,17,5,2,14,20,6,0,0
moisead01w,2,123,41,16,17,6,0,16,11,36,14,12,9,13,19,5,0,1
moisead01w,3,619,193,60,79,30,3,72,53,164,63,60,48,11,21,7,0,1
moisead01w,8,31,7,7,3,3,0,10,2,5,2,2,2,23,11,1,1,1
montaan01w,10,169,35,26,19,9,0,12,17,36,14,2,2,14,20,5,0,1
montgre01w,10,764,306,66,72,25,9,66,37,250,102,72,60,14,20,5,0,1
mooreja01w,3,128,42,29,3,5,1,14,16,38,16,14,10,16,16,4,1,0
mooreje01w,6,49,3,5,2,0,0,4,9,3,1,2,1,6,28,6,0,0
mooreje01w,6,109,8,8,1,4,0,5,21,8,4,0,0,17,17,4,1,1
mooreje01w,7,653,147,98,24,22,9,28,79,136,59,38,29,25,9,1,1,1
mooreje01w,8,440,123,88,18,6,6,33,64,121,48,42,27,10,24,7,0,1
mooreje01w,9,309,39,45,17,4,5,17,48,43,14,16,11,20,14,3,1,1
mooreje01w,10,613,148,96,14,19,6,32,85,121,57,46,34,22,12,1,1,0
moorelo01w,6,182,22,27,19,10,0,25,12,23,9,9,4,18,16,3,1,0
moorelo01w,7,952,208,144,122,61,10,65,90,201,68,51,37,11,23,5,0,0
moorelo01w,8,1163,327,138,163,75,5,99,93,289,119,58,34,16,18,4,1,0
moorelo01w,9,809,154,112,132,44,4,77,71,161,55,24,20,19,15,3,1,0
moorelo01w,10,941,215,125,133,66,2,78,55,233,78,48,33,13,21,7,0,0
moorena01w,8,87,21,15,4,3,0,7,21,26,7,8,6,10,24,6,0,1
moorena01w,9,125,48,15,5,4,3,3,18,47,15,27,15,16,18,7,0,1
mooreta01w,3,83,28,7,10,7,0,11,16,25,8,10,10,15,17,6,0,0
mooreta01w,3,653,196,76,78,23,9,74,65,172,63,53,44,10,22,8,0,1
mooreta01w,4,66,21,9,4,4,2,6,5,16,8,6,5,25,9,1,1,0
mooreta01w,4,110,33,19,8,5,4,10,9,26,11,13,11,8,26,7,0,1
mooreta01w,5,387,82,28,53,26,9,34,46,61,27,29,25,17,17,5,0,1
mooreta01w,6,48,11,7,6,0,0,4,6,6,4,2,2,18,16,3,1,0
mooreta01w,7,634,206,71,65,33,8,38,59,145,68,66,53,25,9,1,1,1
mooreta01w,8,289,58,25,44,16,2,32,38,57,21,12,12,13,21,5,0,1
moosca01w,3,6,0,0,0,0,1,0,2,1,0,0,0,15,17,6,0,0
mosbybe01w,8,279,83,78,10,8,6,19,22,62,30,28,23,16,18,5,0,0
mosbybe01w,9,183,48,53,2,2,7,12,20,51,20,12,8,10,24,6,0,0
mosbybe01w,10,169,46,37,3,8,1,16,29,47,17,14,12,16,18,4,1,0
moweje01w,2,17,6,3,0,0,1,2,5,3,3,0,0,11,21,7,0,1
moweje01w,3,16,1,1,0,0,0,1,3,1,0,2,1,16,16,5,0,1
moweje01w,4,21,0,1,0,0,1,1,3,2,0,0,0,24,10,1,1,1
mulitna01w,1,291,99,34,6,4,6,30,37,69,41,20,15,18,14,5,0,1
murphsh01w,8,436,165,104,17,19,8,20,48,145,54,46,39,10,24,6,0,1
murphsh01w,9,122,33,21,7,6,2,9,16,40,12,6,4,22,12,1,1,0
murphsh01w,9,5,2,2,0,0,0,0,2,5,1,0,0,16,18,7,0,1
murphsh01w,9,11,2,3,1,0,0,2,1,3,1,0,0,10,24,6,0,0
murphsh01w,10,186,100,42,10,6,2,9,30,89,34,26,21,22,12,1,1,0
nagyan01w,1,694,97,63,118,17,8,55,55,79,31,26,21,14,18,4,1,0
nagyan01w,2,213,34,9,24,2,3,23,25,31,13,4,2,21,11,2,1,0
nagyan01w,3,409,34,29,73,10,4,31,51,44,12,16,7,14,18,6,0,1
nanch01w,10,320,97,55,6,8,9,29,38,95,46,8,5,16,18,5,0,0
ndiayas01w,1,868,346,187,40,23,22,64,87,333,158,51,29,14,18,5,0,0
ndiayas01w,2,913,376,171,49,22,28,73,82,341,156,76,59,10,22,7,0,0
ndiayas01w,3,776,275,162,39,17,12,58,65,270,126,39,23,9,23,8,0,0
ndiayas01w,4,70,20,14,1,3,1,9,3,21,10,2,0,25,9,1,1,0
ndiayas01w,5,74,12,11,4,1,3,8,7,19,5,4,2,15,19,6,0,0
ndiayas01w,7,127,35,30,8,1,1,10,14,35,16,6,3,18,16,3,1,1
ndiayas01w,8,58,10,7,0,1,1,5,6,14,5,0,0,17,17,4,1,1
ndongem01w,7,111,20,26,3,7,8,6,23,27,7,13,6,25,9,1,1,1
nemcoev01w,1,443,185,41,23,15,8,27,29,164,67,24,22,17,15,2,1,0
nemcoev01w,2,113,34,10,8,2,5,6,9,38,13,8,5,22,10,1,1,0
nevescl01w,1,636,179,35,59,31,1,55,30,166,63,30,25,14,18,5,0,0
nevescl01w,2,407,95,29,34,21,0,28,21,94,34,8,8,10,22,7,0,0
nevescl01w,3,194,37,7,25,8,0,13,18,31,11,16,11,15,17,6,0,0
newtoch01w,6,715,148,66,55,24,9,37,102,149,60,36,22,25,9,1,1,1
newtoch01w,7,648,176,71,58,36,7,40,69,155,52,80,59,5,29,7,0,0
newtoch01w,8,696,219,62,46,31,6,42,96,197,74,78,60,19,15,3,1,1
newtoch01w,9,393,117,35,28,30,1,25,56,95,38,51,39,18,16,4,1,1
newtoch01w,10,336,68,30,39,18,3,16,31,70,26,18,12,12,22,6,0,1
ngarsch01w,7,92,27,18,5,5,2,8,10,29,8,25,11,11,23,5,0,0
ngoyibe01w,3,12,6,5,0,0,2,0,2,5,3,0,0,18,14,1,1,0
ngoyibe01w,6,251,111,61,5,5,2,25,45,81,46,26,19,7,27,7,0,1
ngoyibe01w,7,627,302,170,28,14,7,60,89,231,122,98,58,5,29,7,0,0
ngoyibe01w,9,226,83,53,7,6,7,31,45,63,30,32,23,17,17,4,1,0
nieuwma01w,6,16,4,2,0,0,0,2,5,3,2,0,0,17,17,4,1,1
nnamach01w,9,84,16,12,2,5,0,4,11,26,6,3,2,4,30,7,0,0
nolande01w,2,545,192,53,30,17,6,35,43,194,64,53,43,10,22,7,0,0
nolande01w,3,804,277,87,62,27,12,61,74,248,103,36,29,9,23,8,0,0
nolande01w,4,954,396,107,83,41,14,69,65,312,136,96,76,25,9,1,1,0
nolande01w,5,1138,464,134,112,66,12,90,75,435,166,124,99,17,17,3,1,0
nolande01w,6,1213,524,156,121,55,14,100,64,462,184,160,128,16,18,4,1,0
nolande01w,7,1088,468,153,124,47,11,86,79,425,172,100,85,23,11,2,1,0
nolande01w,8,1175,553,148,132,49,12,82,69,480,221,79,65,24,10,1,1,0
nolande01w,9,1144,538,133,150,42,10,73,68,465,216,73,63,22,12,1,1,0
nolande01w,10,1113,559,141,116,44,10,73,91,525,214,116,91,18,16,3,1,0
nygaava01w,1,843,253,121,30,17,5,38,98,209,91,54,41,10,22,7,0,1
nygaava01w,2,259,76,35,10,6,2,14,48,72,28,3,1,11,21,7,0,1
nygaava01w,3,443,120,67,9,11,1,13,49,101,43,13,10,15,17,6,0,0
nygaava01w,4,168,41,19,5,3,0,4,22,36,16,4,3,24,10,1,1,1
ogayu01w,9,180,56,17,14,7,0,22,13,57,20,17,16,16,18,6,0,1
ohldeni01w,5,1018,397,194,60,16,45,74,103,308,136,177,125,18,16,3,1,1
ohldeni01w,6,1038,382,194,78,21,22,84,92,292,133,142,116,14,20,6,0,1
ohldeni01w,7,870,327,190,54,20,25,74,99,265,120,131,87,10,24,7,0,1
ohldeni01w,8,922,392,208,56,17,20,82,127,342,128,161,136,10,24,6,0,1
ohldeni01w,9,559,197,112,45,10,22,50,88,161,73,65,51,16,18,7,0,1
ohldeni01w,10,311,109,59,6,5,20,29,55,71,38,46,33,23,11,1,1,1
oneilkr01w,9,31,0,3,1,0,0,1,4,4,0,0,0,22,12,2,1,1
osipoir01w,7,12,2,1,0,0,0,1,1,0,0,2,2,23,11,2,1,0
owenhe01w,1,60,2,9,2,0,0,3,12,4,1,0,0,14,18,4,1,0
owenssh01w,1,605,131,97,21,11,26,54,95,131,51,54,29,13,19,6,0,0
owenssh01w,3,6,0,2,0,0,0,0,0,0,0,0,0,18,14,2,1,0
pageda01w,9,12,6,6,0,0,0,2,3,5,3,0,0,21,13,2,1,0
pagemu01w,1,1046,314,208,64,23,32,63,103,222,131,92,52,14,18,4,1,0
pagemu01w,2,989,225,177,55,30,36,60,88,231,100,36,21,10,22,8,0,0
pagemu01w,3,750,208,155,37,14,15,45,79,195,88,53,30,17,15,3,1,0
pagemu01w,4,850,213,152,35,18,24,41,101,220,83,56,42,9,25,7,0,0
pagemu01w,5,809,184,140,36,25,16,30,85,175,81,40,22,17,17,4,1,0
pagemu01w,6,589,108,83,25,15,9,23,56,119,47,8,8,16,18,5,0,0
pagemu01w,7,690,167,121,33,17,9,30,63,140,66,46,35,25,9,1,1,1
pagemu01w,8,627,163,111,45,14,9,25,68,170,71,24,19,10,24,7,0,1
pagemu01w,9,243,42,35,14,5,1,11,33,49,16,12,8,20,14,3,1,1
paigeyo01w,6,78,16,9,13,2,0,6,1,22,6,4,3,21,13,2,1,0
paliesa01w,7,51,12,4,6,1,1,10,9,25,5,0,0,23,11,2,1,0
palmewe01w,1,914,441,219,39,20,10,65,112,373,167,135,95,14,18,5,0,0
palmewe01w,2,651,233,154,23,23,4,48,64,215,91,59,40,10,22,7,0,0
palmewe01w,3,464,184,96,20,13,2,34,44,153,65,53,35,9,23,8,0,0
palmewe01w,3,501,180,93,21,22,6,23,46,148,65,39,27,16,16,5,0,0
palmewe01w,4,433,149,106,16,11,3,35,62,147,58,28,23,18,16,3,1,0
palmewe01w,5,786,297,182,30,23,5,40,77,253,108,85,68,18,16,1,1,0
palmewe01w,6,882,326,193,33,20,7,42,74,242,125,70,52,7,27,7,0,1
palmewe01w,7,120,47,38,3,5,3,10,17,33,16,19,14,18,16,4,1,1
palmewe01w,8,474,156,145,17,15,7,36,75,132,55,55,43,17,17,4,1,1
parisco01w,10,442,160,134,22,11,10,20,48,132,68,33,24,12,22,6,0,1
parkeca01w,9,1109,610,313,113,42,75,93,91,442,231,187,137,20,14,3,1,1
parkeca01w,10,815,328,244,64,15,53,55,53,270,131,80,61,18,16,3,1,1
pascafl01w,9,9,0,1,0,0,0,1,1,1,0,0,0,22,12,2,1,1
pavlimi01w,2,21,1,6,1,0,2,1,0,2,0,2,1,19,13,3,1,1
pavlimi01w,4,29,6,4,1,1,0,2,1,7,3,0,0,8,26,7,0,1
payeka01w,1,408,56,30,38,8,6,28,49,58,19,9,6,15,17,6,0,1
payeka01w,2,652,91,61,97,21,0,46,55,78,30,16,11,12,20,6,0,1
payeka01w,3,114,21,7,5,3,0,8,18,19,7,2,1,17,15,4,1,1
penicti01w,1,936,208,89,236,70,6,71,71,185,68,107,62,21,11,3,1,1
penicti01w,2,744,144,86,172,40,8,64,58,124,42,64,49,20,12,2,1,1
penicti01w,3,853,203,102,192,64,1,69,49,159,60,103,75,14,18,6,0,1
penicti01w,4,1089,183,119,229,61,1,81,76,205,62,76,44,19,15,3,1,1
penicti01w,5,970,199,102,163,64,2,72,64,178,63,70,50,18,16,4,1,1
penicti01w,6,927,195,97,149,48,6,67,64,172,54,100,79,25,9,1,1,1
penicti01w,7,846,183,91,116,58,2,67,56,171,58,77,61,21,13,2,1,1
penicti01w,8,757,181,83,144,49,1,60,59,188,59,73,60,19,15,3,1,1
penicti01w,9,856,284,99,172,67,4,87,80,222,83,136,110,18,16,4,1,1
penicti01w,10,724,148,81,155,30,4,64,45,139,45,70,57,12,22,6,0,1
pennjo01w,4,288,86,52,16,15,1,20,28,78,31,33,22,9,25,7,0,0
pennjo01w,5,3,4,1,0,0,0,0,0,2,2,0,0,9,25,7,0,1
perkiji01w,5,17,3,3,1,3,0,1,2,5,0,4,3,16,18,5,0,0
perkiji01w,6,464,150,44,32,29,9,32,45,151,64,30,19,6,28,6,0,0
perkiji01w,7,841,282,107,97,43,13,56,72,299,105,67,54,5,29,7,0,0
perkiji01w,8,762,386,110,75,50,7,51,65,330,153,53,41,14,20,6,0,0
perkiji01w,9,1083,577,137,96,64,10,61,76,488,213,119,106,12,22,5,0,0
perkiji01w,10,931,450,116,100,73,6,55,78,379,158,123,104,16,18,5,0,0
pettibr01w,1,583,189,60,46,31,4,39,62,168,60,61,49,20,12,4,1,1
pettibr01w,2,497,172,60,50,28,4,38,47,159,53,56,46,13,19,5,0,1
pettibr01w,3,375,113,39,17,8,0,24,22,107,38,39,28,16,16,4,1,0
pettibr01w,4,148,49,19,8,4,1,8,17,52,15,17,13,16,18,5,0,0
pettibr01w,7,67,14,9,10,3,0,2,11,19,5,6,3,18,16,5,0,1
philler01w,7,615,182,73,80,29,2,38,38,145,57,50,44,26,8,1,1,0
philler01w,9,86,41,17,3,4,1,6,7,28,13,11,9,21,13,2,1,0
philler01w,10,740,258,103,66,43,3,43,52,225,86,64,52,16,18,6,0,0
phillta01w,1,978,427,247,28,59,21,85,110,364,170,130,85,20,12,1,1,0
phillta01w,2,1049,489,257,34,48,17,84,110,410,208,125,73,21,11,2,1,0
phillta01w,3,1009,451,223,41,58,14,93,113,373,183,126,85,18,14,1,1,0
phillta01w,4,1033,372,280,56,56,28,92,118,358,142,134,87,16,18,6,0,0
phillta01w,5,311,87,70,16,14,10,33,41,95,33,46,21,18,16,2,1,0
phillta01w,6,366,111,79,14,11,8,30,56,94,40,48,31,19,15,3,1,1
phillta01w,7,222,59,47,4,9,5,23,37,52,20,29,19,18,16,3,1,1
phillta01w,8,35,10,5,1,3,0,5,9,10,3,4,4,13,21,5,0,1
pierspl01w,4,602,198,80,22,19,13,42,87,177,67,101,64,8,26,7,0,1
pierspl01w,5,803,290,131,26,26,17,49,102,253,112,109,66,17,17,5,0,1
pierspl01w,6,444,178,62,21,14,6,42,54,126,55,96,67,16,18,4,1,0
pierspl01w,6,318,92,59,13,10,13,32,39,105,36,29,20,16,18,5,0,1
pierspl01w,7,565,220,132,24,18,14,37,84,180,82,80,56,23,11,2,1,0
pierspl01w,8,858,396,197,59,26,29,79,110,312,149,130,98,24,10,1,1,0
pierspl01w,9,649,332,136,63,24,34,48,99,267,122,117,88,22,12,1,1,0
pierspl01w,10,5,0,0,0,1,1,0,2,2,0,0,0,18,16,3,1,0
pondeca01w,7,1067,624,107,98,37,4,45,84,495,219,163,139,18,16,5,0,1
pondeca01w,8,966,532,112,123,29,8,69,59,448,193,135,110,23,11,1,1,1
pondeca01w,9,1002,679,119,135,38,5,93,82,567,234,201,170,16,18,6,0,1
pondeca01w,10,1075,648,144,171,31,12,86,99,513,236,151,133,23,11,1,1,1
potthan01w,1,8,0,2,1,0,0,0,3,2,0,0,0,15,17,6,0,1
powelel01w,1,347,72,50,42,12,1,30,21,66,26,22,17,16,16,3,1,0
powelel01w,2,1055,357,98,98,49,7,79,64,296,119,106,80,13,19,5,0,0
powelel01w,3,397,148,63,60,23,8,41,19,121,54,40,34,9,23,8,0,0
powelel01w,3,308,88,32,30,20,4,30,31,99,35,26,16,16,16,5,0,0
powelel01w,4,938,296,106,129,45,9,79,65,233,105,106,79,25,9,1,1,0
powelel01w,5,760,133,84,134,36,8,61,67,138,52,50,29,17,17,3,1,0
powelel01w,6,671,163,80,77,29,4,51,62,142,62,65,39,16,18,4,1,0
powelel01w,7,251,69,25,37,13,3,26,26,60,26,24,17,5,29,7,0,0
powelel01w,7,120,14,13,15,3,0,9,9,16,3,14,8,23,11,2,1,0
