playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ
walkede01w,10,0,SAC,WNBA,34,30,821,291,54,103,157,65,27,16,92,112,250,119,73,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wautean01w,10,0,SAS,WNBA,17,16,463,220,29,66,95,19,13,6,44,39,168,92,52,35,6,1,0,3,3,82,32,8,15,23,10,0,0,4,7,36,14,5,4,0,0,0
whaleli01w,10,0,CON,WNBA,34,34,1000,419,40,116,156,156,43,5,63,87,328,141,129,115,83,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whiteer01w,10,0,IND,WNBA,2,0,18,2,0,2,2,4,1,1,0,1,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whiteta01w,10,0,CON,WNBA,30,15,659,285,21,61,82,66,35,9,37,73,247,97,50,42,130,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whitmta01w,10,0,CON,WNBA,24,1,376,105,21,31,52,25,9,3,20,34,127,37,33,24,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whittkh01w,10,0,IND,WNBA,3,0,25,12,2,3,5,2,0,0,0,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiggica01w,10,0,MIN,WNBA,34,34,1017,446,30,70,100,88,41,7,81,99,360,135,150,134,131,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willile01w,10,0,PHO,WNBA,34,34,713,340,64,79,143,35,22,9,46,91,255,136,79,67,8,1,0,11,11,254,90,21,27,48,10,4,5,14,26,65,35,24,20,1,0,0
willili01w,10,0,SAC,WNBA,2,0,5,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wirthch01w,10,0,IND,WNBA,21,0,120,22,3,12,15,13,3,1,3,12,29,8,1,1,14,5,0,5,0,27,6,0,3,3,2,0,0,2,4,7,3,0,0,2,0,0
wisdoli01w,10,0,LAS,WNBA,29,0,197,69,14,27,41,8,3,8,15,12,61,28,19,12,1,1,0,2,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
wrighta01w,10,0,SEA,WNBA,33,33,1072,404,44,73,117,129,50,10,85,119,324,150,106,96,30,8,5,3,3,98,35,9,7,16,16,5,0,9,12,38,13,8,8,4,1,0
wyckobr01w,10,0,CHI,WNBA,27,23,531,83,17,56,73,38,10,20,29,61,74,28,8,7,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
youngso01w,10,0,SAS,WNBA,33,33,1113,600,69,146,215,54,44,16,62,67,482,219,189,145,55,17,1,3,3,96,58,6,10,16,6,6,2,5,9,48,22,19,13,2,1,0
youngta01w,10,1,ATL,WNBA,11,0,73,30,6,8,14,5,6,1,9,9,27,9,17,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
youngta01w,10,2,CHI,WNBA,10,6,129,50,10,20,30,7,7,4,11,18,46,16,18,16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zellosh01w,10,0,DET,WNBA,34,4,802,406,25,81,106,62,27,17,77,111,297,118,181,155,49,15,3,5,0,145,78,8,17,25,14,6,3,7,15,68,24,27,23,17,7,0
