playerID,year,team,minutes,games_played,total_points,total_rebounds,total_assists,points_per_min,assists_per_min,rebounds_per_min,steals_per_min,blocks_per_min,turnovers_per_min,FG%,FT%,Three%,Three Rate,team_wins,team_losses,conference_rank,playoff_made,confID,MVP_winner
chambco01w,8,CON,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18,16,3,1,0,0
chanequ01w,9,CHI,241,28,68,28,24,0.2821576763485477,0.0995850622406639,0.1161825726141078,0.0663900414937759,0.0124481327800829,0.0954356846473029,0.2771084337349397,0.8333333333333334,0.24,0.6024096385542169,12,22,5,0,0,0
chapmji01w,3,DET,119,19,22,26,0,0.1848739495798319,0.0,0.2184873949579832,0.0252100840336134,0.0168067226890756,0.0672268907563025,0.3703703703703703,0.6666666666666666,0.0,0.037037037037037,9,23,8,0,0,0
choneka01w,5,WAS,115,13,28,17,4,0.2434782608695652,0.0347826086956521,0.1478260869565217,0.008695652173913,0.0347826086956521,0.0956521739130434,0.4074074074074074,0.5454545454545454,0.0,0.0,17,17,4,1,0,0
choneka01w,6,WAS,61,12,14,6,1,0.2295081967213114,0.0163934426229508,0.0983606557377049,0.0163934426229508,0.0,0.0655737704918032,0.4285714285714285,0.6666666666666666,0.0,0.0,16,18,5,0,0,0
choneka01w,7,SEA,16,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,18,16,4,1,1,0
chriska01w,3,PHO,413,30,120,80,15,0.2905569007263922,0.036319612590799,0.1937046004842615,0.0581113801452784,0.0314769975786924,0.0774818401937046,0.5052631578947369,0.6857142857142857,0.0,0.0105263157894736,11,21,7,0,1,0
chriska01w,4,PHO,659,30,206,126,16,0.3125948406676783,0.0242792109256449,0.1911987860394537,0.0379362670713201,0.0242792109256449,0.0591805766312594,0.484472049689441,0.6024096385542169,0.0,0.0,8,26,7,0,1,0
chriska01w,5,PHO,407,32,50,69,23,0.1228501228501228,0.0565110565110565,0.1695331695331695,0.0515970515970515,0.0171990171990172,0.0638820638820638,0.3877551020408163,0.631578947368421,0.0,0.0,17,17,5,0,1,0
chriska01w,6,PHO,108,11,18,22,7,0.1666666666666666,0.0648148148148148,0.2037037037037037,0.0648148148148148,0.0462962962962962,0.0925925925925925,0.4666666666666667,0.5714285714285714,0.0,0.0,16,18,5,0,1,0
chriska01w,7,HOU,88,6,18,19,4,0.2045454545454545,0.0454545454545454,0.2159090909090909,0.0,0.0,0.125,0.5,1.0,0.0,0.0,18,16,3,1,1,0
chriska01w,7,PHO,53,11,3,14,2,0.0566037735849056,0.0377358490566037,0.2641509433962264,0.0566037735849056,0.0188679245283018,0.0943396226415094,0.1666666666666666,0.5,0.0,0.0,18,16,5,0,1,0
chriska01w,8,CHI,212,23,48,43,7,0.2264150943396226,0.0330188679245283,0.2028301886792453,0.0471698113207547,0.0235849056603773,0.0990566037735849,0.4166666666666667,0.4444444444444444,0.0,0.0,14,20,6,0,0,0
chrissh01w,5,NYL,560,33,191,68,23,0.3410714285714286,0.0410714285714285,0.1214285714285714,0.0160714285714285,0.0160714285714285,0.0571428571428571,0.3544973544973545,0.6470588235294118,0.2926829268292683,0.4338624338624338,18,16,2,1,0,0
chrissh01w,6,NYL,809,34,311,92,41,0.38442521631644,0.0506798516687268,0.1137206427688504,0.0407911001236094,0.0234857849196538,0.0618046971569839,0.4111111111111111,0.8552631578947368,0.2696629213483146,0.3296296296296296,18,16,3,1,0,0
chrissh01w,7,NYL,987,34,423,120,44,0.4285714285714285,0.044579533941236,0.121580547112462,0.0202634245187436,0.0425531914893617,0.083080040526849,0.3908045977011494,0.825,0.3333333333333333,0.4482758620689655,11,23,5,0,0,0
chrissh01w,8,NYL,1065,33,368,149,70,0.3455399061032864,0.0657276995305164,0.1399061032863849,0.0319248826291079,0.0178403755868544,0.0769953051643192,0.3597560975609756,0.7948717948717948,0.3277310924369748,0.3628048780487805,16,18,4,1,0,0
chrissh01w,9,NYL,947,31,488,94,51,0.515311510031679,0.0538542766631467,0.099260823653643,0.0369588173178458,0.0179514255543822,0.0644139387539598,0.3974025974025974,0.8283582089552238,0.4057142857142857,0.4545454545454545,19,15,3,1,0,0
chrissh01w,10,NYL,1014,32,514,156,56,0.5069033530571992,0.0552268244575936,0.1538461538461538,0.0276134122287968,0.0266272189349112,0.0552268244575936,0.402088772845953,0.8648648648648649,0.3823529411764705,0.5326370757180157,13,21,7,0,0,0
cironkr01w,10,CON,23,4,7,5,4,0.3043478260869565,0.1739130434782608,0.217391304347826,0.0869565217391304,0.0,0.0,0.4,0.6666666666666666,0.3333333333333333,0.6,16,18,6,0,0,0
clearmi01w,1,PHO,509,24,57,37,77,0.111984282907662,0.1512770137524558,0.0726915520628683,0.0667976424361493,0.0039292730844793,0.0275049115913556,0.3111111111111111,0.7037037037037037,0.3333333333333333,0.6666666666666666,20,12,4,1,1,0
clearmi01w,2,PHO,49,4,2,3,9,0.0408163265306122,0.1836734693877551,0.0612244897959183,0.0408163265306122,0.0,0.0612244897959183,0.0,1.0,0.0,0.6666666666666666,13,19,5,0,1,0
clinest01w,1,SAC,285,26,66,30,49,0.231578947368421,0.1719298245614035,0.1052631578947368,0.0421052631578947,0.0035087719298245,0.087719298245614,0.3508771929824561,0.8235294117647058,0.2926829268292683,0.7192982456140351,21,11,3,1,1,0
clinest01w,2,SAC,75,16,10,3,14,0.1333333333333333,0.1866666666666666,0.04,0.0133333333333333,0.0,0.08,0.2857142857142857,0.0,0.2,0.7142857142857143,20,12,2,1,1,0
clinest01w,3,DET,105,12,27,5,17,0.2571428571428571,0.1619047619047619,0.0476190476190476,0.0095238095238095,0.0095238095238095,0.0571428571428571,0.3809523809523809,0.8333333333333334,0.4,0.7142857142857143,9,23,8,0,0,0
coggicl01w,8,CHI,196,20,49,16,8,0.25,0.0408163265306122,0.0816326530612244,0.0255102040816326,0.0051020408163265,0.096938775510204,0.2467532467532467,0.25,0.2,0.6493506493506493,14,20,6,0,0,0
cokermo01w,5,LAS,14,3,3,1,3,0.2142857142857142,0.2142857142857142,0.0714285714285714,0.0,0.0714285714285714,0.2142857142857142,1.0,0.0,1.0,1.0,25,9,1,1,1,0
colemco01w,4,CON,141,20,36,22,1,0.2553191489361702,0.0070921985815602,0.1560283687943262,0.0567375886524822,0.0141843971631205,0.0921985815602836,0.55,0.4666666666666667,0.0,0.0,18,16,3,1,0,0
colemma01w,10,WAS,525,28,171,76,22,0.3257142857142857,0.0419047619047619,0.1447619047619047,0.0380952380952381,0.0171428571428571,0.0647619047619047,0.3396226415094339,0.7555555555555555,0.3625,0.5031446540880503,16,18,4,1,0,0
colleka01w,1,MIA,873,32,264,63,50,0.3024054982817869,0.0572737686139748,0.0721649484536082,0.0309278350515463,0.0080183276059564,0.0744558991981672,0.3515358361774744,0.7571428571428571,0.238095238095238,0.0716723549488054,13,19,6,0,0,0
colleka01w,2,MIA,121,14,26,7,7,0.2148760330578512,0.0578512396694214,0.0578512396694214,0.0165289256198347,0.0082644628099173,0.0578512396694214,0.2564102564102564,0.6,0.0,0.0256410256410256,20,12,3,1,0,0
consuca01w,2,UTA,50,15,2,6,10,0.04,0.2,0.12,0.08,0.0,0.22,0.0,0.5,0.0,0.4,19,13,3,1,1,0
coopeca01w,2,NYL,51,4,26,11,1,0.5098039215686274,0.0196078431372549,0.2156862745098039,0.0,0.0392156862745098,0.0588235294117647,0.6666666666666666,0.7692307692307693,0.0,0.0,21,11,2,1,0,0
coopeca01w,3,NYL,119,23,27,16,3,0.226890756302521,0.0252100840336134,0.134453781512605,0.0336134453781512,0.042016806722689,0.0840336134453781,0.3928571428571428,0.625,0.0,0.0,18,14,1,1,0,0
coopecy01w,1,HOU,1085,31,550,85,156,0.5069124423963134,0.1437788018433179,0.0783410138248847,0.0359447004608294,0.0055299539170506,0.0912442396313364,0.4591836734693877,0.875,0.3553719008264462,0.3086734693877551,27,5,2,1,1,0
coopecy01w,4,HOU,144,4,64,10,22,0.4444444444444444,0.1527777777777778,0.0694444444444444,0.0277777777777777,0.0069444444444444,0.0972222222222222,0.4210526315789473,0.8928571428571429,0.3888888888888889,0.4736842105263157,20,14,2,1,1,0
crawlsy01w,1,POR,930,31,357,185,34,0.3838709677419354,0.0365591397849462,0.1989247311827957,0.0311827956989247,0.0258064516129032,0.0946236559139784,0.4798657718120805,0.696078431372549,0.0,0.0067114093959731,10,22,7,0,1,0
crawlsy01w,2,POR,921,32,299,203,54,0.3246471226927253,0.0586319218241042,0.2204125950054288,0.020629750271444,0.0282301845819761,0.0662323561346362,0.449438202247191,0.7662337662337663,0.0,0.0037453183520599,11,21,7,0,1,0
crawlsy01w,3,POR,819,32,279,134,47,0.3406593406593406,0.0573870573870573,0.1636141636141636,0.0219780219780219,0.0451770451770451,0.0757020757020757,0.4014084507042254,0.6984126984126984,0.4117647058823529,0.0598591549295774,16,16,5,0,1,0
crawlsy01w,4,SAS,564,33,115,105,19,0.2039007092198581,0.0336879432624113,0.1861702127659574,0.0319148936170212,0.0336879432624113,0.0709219858156028,0.3846153846153846,0.6818181818181818,0.0,0.0,12,22,6,0,1,0
crockda01w,3,UTA,84,18,29,13,2,0.3452380952380952,0.0238095238095238,0.1547619047619047,0.0,0.0238095238095238,0.0357142857142857,0.3571428571428571,0.75,0.0,0.0357142857142857,20,12,3,1,1,0
crockwi01w,9,PHO,41,5,9,11,0,0.2195121951219512,0.0,0.2682926829268293,0.0975609756097561,0.024390243902439,0.024390243902439,0.375,0.6,0.0,0.0,16,18,6,0,1,0
cronika01w,7,CHI,134,11,24,12,2,0.1791044776119403,0.0149253731343283,0.0895522388059701,0.044776119402985,0.0149253731343283,0.0820895522388059,0.3,0.2857142857142857,0.3076923076923077,0.4333333333333333,5,29,7,0,0,0
cunnibe01w,1,WAS,198,21,59,21,12,0.2979797979797979,0.0606060606060606,0.106060606060606,0.0101010101010101,0.0,0.0606060606060606,0.25,0.8421052631578947,0.2432432432432432,0.5441176470588235,14,18,4,1,0,0
cunnida01w,3,ORL,21,6,0,2,0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,16,16,5,0,0,0
currimo01w,7,CHA,844,34,339,132,87,0.4016587677725118,0.1030805687203791,0.1563981042654028,0.0402843601895734,0.0047393364928909,0.0734597156398104,0.3320610687022901,0.8097826086956522,0.2909090909090909,0.2099236641221374,11,23,6,0,0,0
currimo01w,8,CHI,61,2,29,12,4,0.4754098360655737,0.0655737704918032,0.1967213114754098,0.0163934426229508,0.0,0.0655737704918032,0.2962962962962963,0.7333333333333333,0.1818181818181818,0.4074074074074074,14,20,6,0,0,0
currimo01w,8,WAS,771,31,325,121,54,0.4215304798962386,0.0700389105058365,0.1569390402075227,0.0298313878080415,0.0090791180285343,0.0609597924773022,0.4579439252336448,0.7905405405405406,0.4,0.1401869158878504,16,18,5,0,0,0
currimo01w,9,WAS,972,34,403,141,86,0.4146090534979423,0.088477366255144,0.1450617283950617,0.0308641975308641,0.0123456790123456,0.0895061728395061,0.400593471810089,0.8257575757575758,0.375,0.1899109792284866,10,24,6,0,0,0
currimo01w,10,WAS,728,34,278,146,61,0.3818681318681318,0.0837912087912087,0.2005494505494505,0.0398351648351648,0.0192307692307692,0.0782967032967033,0.3594470046082949,0.8031496062992126,0.3846153846153846,0.2396313364055299,16,18,4,1,0,0
curryed01w,4,PHO,205,20,33,11,24,0.1609756097560975,0.1170731707317073,0.0536585365853658,0.0439024390243902,0.0,0.073170731707317,0.3714285714285714,0.6666666666666666,0.2272727272727272,0.6285714285714286,8,26,7,0,1,0
curryed01w,6,LAS,113,13,23,11,12,0.2035398230088495,0.1061946902654867,0.0973451327433628,0.0619469026548672,0.0088495575221238,0.0884955752212389,0.3043478260869565,0.5,0.375,0.6956521739130435,17,17,4,1,1,0
dalesst01w,3,WAS,805,31,303,81,84,0.3763975155279503,0.1043478260869565,0.1006211180124223,0.0198757763975155,0.0049689440993788,0.084472049689441,0.4043478260869565,0.74,0.3944954128440367,0.4739130434782608,17,15,3,1,0,0
dalesst01w,4,WAS,998,34,340,101,114,0.3406813627254509,0.1142284569138276,0.1012024048096192,0.0290581162324649,0.0120240480961923,0.0721442885771543,0.4093959731543624,0.7090909090909091,0.35625,0.5369127516778524,9,25,7,0,0,0
dalesst01w,5,WAS,782,31,254,64,78,0.3248081841432225,0.0997442455242966,0.0818414322250639,0.0255754475703324,0.0038363171355498,0.047314578005115,0.3815789473684211,0.7272727272727273,0.3361344537815126,0.5219298245614035,17,17,4,1,0,0
dalesst01w,7,CHI,454,23,161,27,40,0.3546255506607929,0.0881057268722467,0.0594713656387665,0.0198237885462555,0.0022026431718061,0.0704845814977973,0.3537414965986394,0.6956521739130435,0.3086419753086419,0.5510204081632653,5,29,7,0,0,0
dalesst01w,8,CHI,845,31,319,55,83,0.3775147928994082,0.0982248520710059,0.0650887573964497,0.0236686390532544,0.0,0.0674556213017751,0.3471337579617834,0.8461538461538461,0.3383084577114428,0.6401273885350318,14,20,6,0,0,0
daleygr01w,1,MIN,577,30,173,72,57,0.2998266897746967,0.0987868284228769,0.1247833622183708,0.0207972270363951,0.0,0.0866551126516464,0.3877551020408163,0.6461538461538462,0.3035714285714285,0.3809523809523809,15,17,6,0,1,0
daleygr01w,2,NYL,66,15,25,8,10,0.3787878787878788,0.1515151515151515,0.1212121212121212,0.1212121212121212,0.0151515151515151,0.106060606060606,0.4761904761904761,0.5555555555555556,0.0,0.238095238095238,21,11,2,1,0,0
daleygr01w,3,HOU,185,23,63,23,16,0.3405405405405405,0.0864864864864864,0.1243243243243243,0.0162162162162162,0.0054054054054054,0.0918918918918919,0.4324324324324324,0.6170212765957447,0.25,0.2162162162162162,24,8,2,1,1,0
daleygr01w,4,PHO,28,3,2,2,3,0.0714285714285714,0.1071428571428571,0.0714285714285714,0.0,0.0357142857142857,0.1071428571428571,0.2,0.0,0.0,0.4,8,26,7,0,1,0
darlihe01w,1,CLE,556,32,155,63,65,0.2787769784172662,0.1169064748201438,0.1133093525179856,0.066546762589928,0.0089928057553956,0.1205035971223021,0.3133333333333333,0.7384615384615385,0.3421052631578947,0.2533333333333333,17,15,2,1,0,0
darlihe01w,2,CLE,778,32,196,76,109,0.2519280205655527,0.1401028277634961,0.0976863753213367,0.0437017994858611,0.0051413881748071,0.0899742930591259,0.3554216867469879,0.7638888888888888,0.3285714285714285,0.4216867469879518,22,10,1,1,0,0
darlihe01w,4,CLE,832,34,141,87,128,0.1694711538461538,0.1538461538461538,0.1045673076923077,0.046875,0.0072115384615384,0.0889423076923077,0.3076923076923077,0.7317073170731707,0.323943661971831,0.4965034965034965,17,17,4,1,0,0
darlihe01w,5,MIN,707,33,140,67,115,0.198019801980198,0.1626591230551626,0.0947666195190947,0.0424328147100424,0.0056577086280056,0.1046676096181046,0.3307692307692307,0.6666666666666666,0.2181818181818181,0.4230769230769231,18,16,3,1,1,0
darlihe01w,6,CHA,600,31,107,47,83,0.1783333333333333,0.1383333333333333,0.0783333333333333,0.0683333333333333,0.0,0.085,0.3068181818181818,0.7413793103448276,0.3125,0.3636363636363636,6,28,6,0,0,0
darlihe01w,7,CHA,607,29,158,59,82,0.2602965403624382,0.1350906095551894,0.0971993410214168,0.057660626029654,0.0049423393739703,0.1202635914332784,0.3695652173913043,0.6909090909090909,0.3829787234042553,0.3405797101449275,11,23,6,0,0,0
darlihe01w,8,SAS,684,33,134,69,103,0.195906432748538,0.1505847953216374,0.1008771929824561,0.0657894736842105,0.0014619883040935,0.077485380116959,0.3833333333333333,0.7714285714285715,0.3658536585365853,0.3416666666666667,20,14,2,1,1,0
darlihe01w,9,SAS,580,31,108,73,54,0.1862068965517241,0.093103448275862,0.1258620689655172,0.0568965517241379,0.0051724137931034,0.0775862068965517,0.2682926829268293,0.7894736842105263,0.2,0.4878048780487805,24,10,1,1,1,0
darlihe01w,10,SAS,642,34,104,61,100,0.1619937694704049,0.1557632398753894,0.0950155763239875,0.0467289719626168,0.0077881619937694,0.0623052959501557,0.2477064220183486,0.6727272727272727,0.2954545454545454,0.4036697247706422,15,19,4,1,1,0
davenje01w,8,NYL,382,33,176,88,9,0.4607329842931937,0.0235602094240837,0.2303664921465968,0.0183246073298429,0.0759162303664921,0.1151832460732984,0.4452554744525547,0.8181818181818182,0.0,0.0072992700729927,16,18,4,1,0,0
davenje01w,9,NYL,154,14,65,40,4,0.422077922077922,0.0259740259740259,0.2597402597402597,0.0259740259740259,0.0649350649350649,0.1168831168831168,0.4745762711864407,0.6,0.0,0.0,19,15,3,1,0,0
davenje01w,10,IND,181,27,72,40,6,0.3977900552486187,0.0331491712707182,0.2209944751381215,0.0386740331491712,0.0773480662983425,0.1160220994475138,0.5272727272727272,0.7,0.0,0.0,22,12,1,1,0,0
davisbr01w,7,LAS,118,14,41,13,8,0.3474576271186441,0.0677966101694915,0.1101694915254237,0.0423728813559322,0.0084745762711864,0.0423728813559322,0.2641509433962264,0.6,0.2121212121212121,0.6226415094339622,25,9,1,1,1,0
davisde01w,8,HOU,19,3,6,0,0,0.3157894736842105,0.0,0.0,0.0,0.0,0.2631578947368421,0.3333333333333333,0.0,0.6666666666666666,0.5,13,21,5,0,1,0
davista02w,10,DET,4,1,2,2,0,0.5,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.6,18,16,3,1,0,0
deforan01w,1,DET,433,27,145,47,47,0.3348729792147806,0.1085450346420323,0.1085450346420323,0.0623556581986143,0.0092378752886836,0.0762124711316397,0.4047619047619047,0.78125,0.3214285714285714,0.4444444444444444,14,18,5,0,0,0
deforan01w,4,PHO,1065,34,405,105,72,0.380281690140845,0.0676056338028169,0.0985915492957746,0.0478873239436619,0.0112676056338028,0.0497652582159624,0.4117647058823529,0.7246376811594203,0.4121621621621621,0.4145658263305322,8,26,7,0,1,0
deforan01w,5,PHO,1152,34,488,123,107,0.4236111111111111,0.0928819444444444,0.1067708333333333,0.0442708333333333,0.0069444444444444,0.0590277777777777,0.4166666666666667,0.8627450980392157,0.3867403314917127,0.457070707070707,17,17,5,0,1,0
deforan01w,6,PHO,1131,33,433,114,80,0.3828470380194518,0.0707338638373121,0.1007957559681697,0.0362511052166224,0.0061892130857648,0.0716180371352785,0.3901098901098901,0.85,0.3263888888888889,0.3956043956043956,16,18,5,0,1,0
deforan01w,7,IND,1001,34,348,146,76,0.3476523476523476,0.0759240759240759,0.1458541458541458,0.0389610389610389,0.0089910089910089,0.0549450549450549,0.3929712460063898,0.8181818181818182,0.3779527559055118,0.4057507987220447,21,13,3,1,0,0
deforan01w,8,IND,795,34,296,111,52,0.3723270440251572,0.0654088050314465,0.1396226415094339,0.0327044025157232,0.0050314465408805,0.0578616352201257,0.417910447761194,0.90625,0.4095238095238095,0.3917910447761194,21,13,2,1,0,0
deforan01w,9,MIN,847,34,288,103,59,0.3400236127508855,0.0696576151121605,0.1216056670602125,0.0318772136953955,0.0059031877213695,0.0365997638724911,0.3911439114391143,0.7631578947368421,0.3643410852713178,0.4760147601476014,16,18,7,0,1,0
deforan01w,10,DET,113,7,10,20,10,0.0884955752212389,0.0884955752212389,0.1769911504424778,0.0353982300884955,0.0,0.0619469026548672,0.2777777777777778,0.0,0.0,0.2222222222222222,18,16,3,1,0,0
derevje01w,5,CON,140,23,19,9,14,0.1357142857142857,0.1,0.0642857142857142,0.0571428571428571,0.0,0.0714285714285714,0.2692307692307692,1.0,0.25,0.4615384615384615,18,16,1,1,0,0
derevje01w,6,CON,359,34,24,30,40,0.0668523676880222,0.1114206128133704,0.0835654596100278,0.0306406685236768,0.0055710306406685,0.0724233983286908,0.3636363636363636,0.4375,0.1428571428571428,0.3181818181818182,26,8,1,1,0,0
derevje01w,7,PHO,467,31,96,57,68,0.2055674518201284,0.145610278372591,0.1220556745182012,0.0492505353319057,0.0149892933618843,0.0535331905781584,0.5066666666666667,0.6153846153846154,0.2666666666666666,0.2,18,16,5,0,1,0
derevje01w,8,PHO,200,23,36,23,24,0.18,0.12,0.115,0.03,0.005,0.08,0.4333333333333333,0.8181818181818182,0.1,0.3333333333333333,23,11,1,1,1,0
derevje01w,9,PHO,145,17,14,17,27,0.096551724137931,0.1862068965517241,0.1172413793103448,0.0137931034482758,0.0275862068965517,0.0689655172413793,0.2631578947368421,0.75,0.125,0.4210526315789473,16,18,6,0,1,0
desouer01w,3,LAS,41,11,12,14,2,0.2926829268292683,0.048780487804878,0.3414634146341463,0.073170731707317,0.0,0.1463414634146341,0.3571428571428571,0.2,0.0,0.0,25,7,1,1,1,0
desouer01w,8,CON,391,32,136,97,14,0.3478260869565217,0.0358056265984654,0.248081841432225,0.0179028132992327,0.0741687979539642,0.0895140664961636,0.5338983050847458,0.4761904761904761,0.0,0.0,18,16,3,1,0,0
desouer01w,9,ATL,277,12,112,79,8,0.4043321299638989,0.0288808664259927,0.2851985559566787,0.0613718411552346,0.075812274368231,0.0722021660649819,0.5853658536585366,0.6153846153846154,0.0,0.0,4,30,7,0,0,0
desouer01w,10,ATL,928,34,402,309,38,0.4331896551724138,0.0409482758620689,0.3329741379310345,0.0344827586206896,0.0474137931034482,0.0754310344827586,0.5279503105590062,0.6526315789473685,0.0,0.0,18,16,2,1,0,0
dickeke01w,1,MIN,791,32,142,141,59,0.179519595448799,0.0745891276864728,0.1782553729456384,0.0467762326169405,0.0025284450063211,0.0884955752212389,0.380281690140845,0.7555555555555555,0.0,0.0140845070422535,15,17,6,0,1,0
dickeke01w,2,UTA,6,4,0,1,1,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,13,3,1,1,0
dillata01w,4,SAS,168,24,41,15,15,0.244047619047619,0.0892857142857142,0.0892857142857142,0.0416666666666666,0.0238095238095238,0.0833333333333333,0.2461538461538461,0.8333333333333334,0.1739130434782608,0.3538461538461538,12,22,6,0,1,0
dillata01w,5,SAS,205,23,37,14,19,0.1804878048780487,0.0926829268292682,0.0682926829268292,0.0195121951219512,0.0048780487804878,0.0682926829268292,0.2962962962962963,0.0,0.2777777777777778,0.3333333333333333,9,25,7,0,1,0
dillata01w,6,SAS,51,10,9,6,3,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.0392156862745098,0.0,0.0588235294117647,0.25,0.25,0.0,0.1875,7,27,7,0,1,0
dixonta01w,1,LAS,882,31,338,105,96,0.3832199546485261,0.1088435374149659,0.119047619047619,0.0453514739229024,0.0113378684807256,0.0680272108843537,0.4536082474226804,0.8051948051948052,0.3529411764705882,0.1168384879725085,28,4,1,1,1,0
dixonta01w,2,LAS,925,29,340,85,114,0.3675675675675676,0.1232432432432432,0.0918918918918919,0.0291891891891891,0.0021621621621621,0.0767567567567567,0.4169278996865204,0.7906976744186046,0.1764705882352941,0.1065830721003134,28,4,1,1,1,0
dixonta01w,3,LAS,958,30,319,92,119,0.3329853862212943,0.1242171189979123,0.0960334029227557,0.0292275574112734,0.0052192066805845,0.0855949895615866,0.390625,0.8305084745762712,0.3508771929824561,0.178125,25,7,1,1,1,0
dixonta01w,4,LAS,1042,30,412,126,89,0.3953934740882917,0.0854126679462572,0.1209213051823416,0.0335892514395393,0.0095969289827255,0.0662188099808061,0.4368131868131868,0.8829787234042553,0.2115384615384615,0.1428571428571428,24,10,1,1,1,0
dixonta01w,5,LAS,913,32,311,110,112,0.3406352683461117,0.1226725082146768,0.1204819277108433,0.0394304490690032,0.0010952902519167,0.0777656078860898,0.4423791821561338,0.7816091954022989,0.4545454545454545,0.0408921933085501,25,9,1,1,1,0
dixonta01w,6,LAS,607,30,160,67,77,0.2635914332784184,0.1268533772652388,0.1103789126853377,0.0395387149917627,0.0032948929159802,0.0658978583196046,0.4090909090909091,0.85,0.0,0.0324675324675324,17,17,4,1,1,0
dixonta01w,7,HOU,591,23,162,60,54,0.2741116751269035,0.0913705583756345,0.1015228426395939,0.0219966159052453,0.0033840947546531,0.0981387478849407,0.4035087719298245,0.8214285714285714,0.1111111111111111,0.0526315789473684,18,16,3,1,1,0
dixonta01w,8,HOU,490,18,216,57,57,0.4408163265306122,0.1163265306122448,0.1163265306122448,0.0489795918367346,0.0122448979591836,0.0775510204081632,0.4390243902439024,0.8611111111111112,0.2941176470588235,0.0829268292682926,13,21,5,0,1,0
dixonta01w,9,HOU,634,24,216,76,44,0.3406940063091482,0.0694006309148265,0.1198738170347003,0.0394321766561514,0.0047318611987381,0.0757097791798107,0.4027149321266968,0.8571428571428571,0.1538461538461538,0.0588235294117647,17,17,5,0,1,0
dixonta01w,10,IND,424,32,132,51,37,0.3113207547169811,0.0872641509433962,0.1202830188679245,0.0283018867924528,0.0070754716981132,0.0636792452830188,0.4104477611940298,0.8571428571428571,0.4,0.0746268656716417,22,12,1,1,0,0
donapbe01w,4,NYL,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18,6,0,0,0
donapbe01w,5,NYL,479,26,131,71,16,0.2734864300626304,0.0334029227557411,0.1482254697286012,0.022964509394572,0.0167014613778705,0.0438413361169102,0.4622641509433962,0.5409836065573771,0.0,0.0,18,16,2,1,0,0
doronsh01w,8,NYL,35,7,10,3,0,0.2857142857142857,0.0,0.0857142857142857,0.0857142857142857,0.0,0.0285714285714285,0.3636363636363636,0.5,1.0,0.0909090909090909,16,18,4,1,0,0
dossaci01w,1,ORL,820,32,228,124,38,0.2780487804878049,0.0463414634146341,0.1512195121951219,0.0195121951219512,0.0768292682926829,0.0658536585365853,0.4234234234234234,0.7017543859649122,0.0,0.0045045045045045,16,16,3,1,0,0
dossaci01w,2,ORL,65,10,19,6,2,0.2923076923076923,0.0307692307692307,0.0923076923076923,0.0461538461538461,0.0769230769230769,0.1076923076923077,0.3684210526315789,0.8333333333333334,0.0,0.0,13,19,5,0,0,0
dossaci01w,3,ORL,260,26,88,35,10,0.3384615384615385,0.0384615384615384,0.1346153846153846,0.0153846153846153,0.05,0.0769230769230769,0.490566037735849,0.782608695652174,0.0,0.0188679245283018,16,16,5,0,0,0
douglka01w,2,ORL,439,22,154,51,39,0.3507972665148063,0.0888382687927107,0.1161731207289293,0.0842824601366742,0.0159453302961275,0.1002277904328018,0.3617021276595745,0.723404255319149,0.3157894736842105,0.4042553191489361,13,19,5,0,0,0
douglka01w,3,ORL,830,32,271,135,53,0.3265060240963855,0.0638554216867469,0.1626506024096385,0.0590361445783132,0.0156626506024096,0.0506024096385542,0.448780487804878,0.8656716417910447,0.3670886075949367,0.3853658536585366,16,16,5,0,0,0
douglka01w,4,CON,843,28,336,106,56,0.398576512455516,0.066429418742586,0.1257413997627521,0.0367734282325029,0.0130486358244365,0.033214709371293,0.437956204379562,0.7205882352941176,0.3821138211382114,0.4489051094890511,18,16,3,1,0,0
douglka01w,5,CON,1120,34,364,132,90,0.325,0.0803571428571428,0.1178571428571428,0.0446428571428571,0.0116071428571428,0.0464285714285714,0.3894080996884735,0.7922077922077922,0.3464052287581699,0.4766355140186916,18,16,1,1,0,0
douglka01w,6,CON,998,32,351,130,94,0.3517034068136273,0.094188376753507,0.1302605210420841,0.0480961923847695,0.0040080160320641,0.0541082164328657,0.4131944444444444,0.7735849056603774,0.2818181818181818,0.3819444444444444,26,8,1,1,0,0
douglka01w,7,CON,1003,32,525,121,79,0.5234297108673978,0.0787637088733798,0.1206380857427716,0.0618145563310069,0.003988035892323,0.0727816550348953,0.4430693069306931,0.8392857142857143,0.4219653179190751,0.4282178217821782,26,8,1,1,0,1
douglka01w,8,CON,1133,34,577,158,125,0.5092674315975286,0.1103265666372462,0.1394527802294792,0.057369814651368,0.0088261253309797,0.0838481906443071,0.4276859504132231,0.7786885245901639,0.3383084577114428,0.4152892561983471,18,16,3,1,0,0
